,Gender,Home Location,Level of Education,Age(Years),Number of Subjects,Device type used to attend classes,Economic status,Family size,Internet facility in your locality,Are you involved in any sports?,Do elderly people monitor you?,Study time (Hours),Sleep time (Hours),Time spent on social media (Hours),Interested in Gaming?,Have separate room for studying?,Engaged in group studies?,Average marks scored before pandemic in traditional classroom,Your interaction in online mode,Clearing doubts with faculties in online mode,Interested in?,Performance in online,Your level of satisfaction in Online Education
813,Female,Urban,Under Graduate,20,7,Mobile,Middle Class,5,3,No,Yes,6,8,4,No,No,yes,75.5,3,2,Theory,6,Average
814,Male,Rural,Under Graduate,20,8,Mobile,Middle Class,4,3,Yes,No,6,6,1,No,Yes,No,65.5,5,3,Theory,7,Good
815,Male,Urban,Under Graduate,18,6,Laptop,Middle Class,4,3,No,Yes,4,8,3,Yes,Yes,No,75.5,3,3,Theory,8,Good
816,Male,Rural,Under Graduate,23,7,Laptop,Middle Class,4,4,No,No,4,7,4,No,Yes,yes,85.5,4,2,Practical,9,Good
817,Male,Rural,Under Graduate,20,7,Mobile,Middle Class,3,3,No,No,2,8,1,No,Yes,yes,65.5,3,3,Practical,7,Average
818,Male,Rural,Under Graduate,21,7,Mobile,Middle Class,4,3,Yes,No,7,7,2,No,Yes,No,75.5,3,3,Theory,5,Good
819,Male,Rural,School,17,7,Laptop,Middle Class,4,3,No,Yes,3,8,4,Yes,No,No,95.5,2,2,Both,9,Good
820,Male,Rural,Under Graduate,20,7,Mobile,Middle Class,7,3,Yes,No,1,9,4,Yes,Yes,No,55.5,1,1,Practical,3,Average
821,Male,Rural,Under Graduate,20,8,Mobile,Middle Class,4,4,No,No,1,8,1,No,Yes,No,75.5,4,5,Theory,10,Good
822,Male,Rural,Under Graduate,19,7,Mobile,Middle Class,4,3,No,Yes,5,7,3,Yes,Yes,yes,55.5,4,4,Theory,8,Good
823,Male,Urban,Under Graduate,19,12,Laptop,Middle Class,4,4,No,Yes,5,8,3,Yes,Yes,No,75.5,3,3,Practical,6,Average
824,Male,Rural,Under Graduate,20,13,Mobile,Middle Class,4,2,No,No,3,6,3,No,No,yes,75.5,2,3,Theory,6,Bad
825,Male,Urban,Under Graduate,21,8,Mobile,Middle Class,10,4,No,Yes,2,8,1,Yes,Yes,yes,65.5,3,3,Theory,5,Good
826,Male,Rural,Under Graduate,21,7,Mobile,Middle Class,6,2,No,No,2,6,1,No,No,No,65.5,4,3,Theory,8,Good
827,Male,Rural,Under Graduate,18,5,Mobile,Middle Class,4,3,No,No,1,7,2,No,No,No,55.5,3,4,Theory,7,Average
828,Male,Urban,Under Graduate,20,7,Mobile,Middle Class,4,2,Yes,Yes,5,8,2,No,No,No,65.5,4,4,Theory,10,Good
829,Male,Rural,Under Graduate,20,13,Mobile,Middle Class,3,2,No,No,4,7,5,Yes,No,No,65.5,3,3,Theory,5,Bad
830,Male,Urban,Under Graduate,19,13,Laptop,Middle Class,4,3,No,No,2,7,3,Yes,Yes,No,65.5,5,3,Practical,7,Good
831,Male,Urban,Post Graduate,18,12,Mobile,Middle Class,10,5,No,No,4,8,2,Yes,Yes,No,55.5,5,5,Theory,10,Good
832,Male,Rural,Under Graduate,20,7,Mobile,Middle Class,4,4,No,No,5,7,3,Yes,Yes,No,85.5,4,3,Theory,7,Good
833,Male,Urban,Under Graduate,18,6,Mobile,Poor,4,2,No,No,4,6,2,No,No,No,75.5,2,2,Practical,4,Bad
834,Male,Urban,Under Graduate,19,7,Laptop,Middle Class,6,5,Yes,Yes,4,7,10,No,No,yes,85.5,5,2,Practical,7,Bad
835,Male,Urban,Under Graduate,18,6,Laptop,Middle Class,4,5,Yes,No,3,7,2,Yes,Yes,No,75.5,3,2,Practical,7,Bad
836,Male,Rural,School,20,7,Mobile,Middle Class,4,3,No,No,4,7,2,Yes,No,yes,75.5,4,4,Theory,9,Good
837,Female,Urban,Under Graduate,19,7,Laptop,Middle Class,4,3,No,No,8,7,2,Yes,No,No,75.5,4,4,Practical,6,Average
838,Male,Urban,Under Graduate,17,5,Laptop,Middle Class,3,4,Yes,No,2,7,3,No,Yes,No,75.5,1,3,Theory,3,Bad
839,Male,Rural,Under Graduate,17,12,Laptop,Middle Class,3,4,Yes,Yes,3,8,1,No,Yes,yes,65.5,4,4,Practical,6,Average
840,Male,Rural,Under Graduate,19,6,Mobile,Middle Class,4,2,Yes,No,2,7,1,Yes,Yes,No,55.5,1,1,Theory,4,Average
841,Male,Rural,Under Graduate,19,7,Mobile,Middle Class,5,4,Yes,Yes,2,7,2,Yes,Yes,No,65.5,2,2,Theory,5,Average
842,Male,Rural,Under Graduate,19,7,Mobile,Middle Class,6,4,No,No,1,8,1,Yes,Yes,No,75.5,4,3,Theory,8,Good
843,Male,Rural,Under Graduate,18,7,Mobile,Middle Class,4,2,No,No,5,7,3,No,No,No,85.5,3,3,Practical,7,Average
844,Male,Rural,Under Graduate,22,7,Mobile,Middle Class,8,3,No,No,3,8,3,Yes,Yes,No,75.5,3,4,Both,7,Good
845,Female,Urban,Under Graduate,19,6,Mobile,Middle Class,3,3,No,No,6,7,2,No,No,yes,65.5,3,4,Theory,7,Average
846,Male,Urban,Under Graduate,20,7,Laptop,Middle Class,5,4,Yes,Yes,3,6,1,Yes,Yes,yes,75.5,3,2,Both,8,Bad
847,Male,Rural,Under Graduate,20,6,Laptop,Middle Class,4,4,Yes,Yes,3,8,3,Yes,No,yes,75.5,3,3,Theory,6,Average
848,Female,Urban,Post Graduate,20,7,Laptop,Middle Class,4,3,No,Yes,5,7,3,Yes,No,No,75.5,3,4,Both,8,Average
849,Male,Rural,School,18,7,Laptop,Poor,4,2,No,No,7,7,3,No,No,No,65.5,3,3,Theory,7,Good
850,Male,Rural,Under Graduate,19,6,Laptop,Middle Class,4,3,No,Yes,2,7,2,Yes,No,No,75.5,1,2,Theory,8,Good
851,Male,Urban,Post Graduate,20,8,Laptop,Middle Class,4,5,Yes,No,5,2,2,Yes,No,yes,65.5,3,5,Practical,8,Good
852,Female,Rural,Post Graduate,19,20,Laptop,Middle Class,4,4,No,No,2,8,1,No,No,No,85.5,3,2,Theory,5,Average
853,Male,Urban,Under Graduate,18,7,Laptop,Middle Class,4,3,No,No,3,8,5,No,Yes,No,75.5,2,3,Both,6,Good
854,Male,Rural,Under Graduate,20,5,Mobile,Middle Class,10,4,Yes,Yes,4,7,5,Yes,No,yes,65.5,4,4,Practical,8,Good
855,Female,Urban,Under Graduate,19,8,Laptop,Middle Class,5,5,No,No,4,7,5,No,Yes,No,75.5,3,3,Theory,8,Average
856,Male,Urban,Under Graduate,20,5,Mobile,Middle Class,5,4,Yes,Yes,6,8,1,Yes,Yes,yes,85.5,3,3,Practical,5,Average
857,Female,Urban,Under Graduate,18,5,Mobile,Poor,6,3,No,Yes,6,5,1,Yes,Yes,yes,75.5,3,5,Practical,10,Average
858,Male,Urban,Under Graduate,21,8,Laptop,Middle Class,4,5,No,No,6,6,2,Yes,Yes,No,75.5,5,5,Practical,8,Average
859,Female,Rural,Under Graduate,19,7,Laptop,Middle Class,4,4,No,Yes,4,7,2,Yes,Yes,No,95.5,3,4,Practical,8,Average
860,Male,Urban,Under Graduate,21,8,Laptop,Middle Class,5,4,No,Yes,6,7,3,Yes,Yes,No,75.5,4,3,Both,6,Average
861,Male,Rural,Under Graduate,20,20,Laptop,Middle Class,4,4,Yes,Yes,6,8,2,Yes,Yes,yes,75.5,4,4,Theory,8,Good
862,Female,Rural,Under Graduate,19,7,Mobile,Middle Class,4,3,Yes,Yes,4,5,2,No,Yes,No,75.5,3,3,Theory,7,Average
863,Male,Rural,Under Graduate,19,7,Mobile,Middle Class,5,3,Yes,No,3,7,2,Yes,No,yes,75.5,3,3,Theory,6,Good
864,Male,Rural,Under Graduate,19,7,Mobile,Middle Class,5,3,No,Yes,6,1,2,Yes,Yes,yes,75.5,3,3,Both,7,Average
865,Male,Rural,Post Graduate,20,8,Laptop,Middle Class,5,4,Yes,Yes,3,6,3,No,No,yes,75.5,1,2,Practical,7,Bad
866,Male,Urban,Under Graduate,19,6,Laptop,Middle Class,4,5,Yes,Yes,4,6,3,Yes,Yes,No,75.5,3,3,Theory,6,Average
867,Female,Urban,Under Graduate,18,5,Mobile,Middle Class,4,4,Yes,Yes,4,6,5,No,No,yes,75.5,5,5,Both,8,Average
868,Male,Urban,Under Graduate,20,8,Mobile,Middle Class,5,4,Yes,Yes,2,6,1,No,No,No,75.5,4,3,Both,8,Average
869,Male,Urban,Under Graduate,19,7,Laptop,Middle Class,4,3,No,Yes,5,6,1,Yes,No,No,85.5,4,4,Both,8,Average
870,Male,Rural,Under Graduate,19,5,Mobile,Middle Class,5,2,No,No,2,8,1,Yes,Yes,No,85.5,2,1,Practical,7,Average
871,Female,Urban,Under Graduate,18,5,Laptop,Middle Class,4,1,No,No,1,10,10,Yes,No,yes,85.5,1,1,Both,6,Bad
872,Male,Urban,Under Graduate,19,7,Laptop,Middle Class,3,3,No,Yes,4,6,3,Yes,Yes,yes,85.5,3,3,Theory,6,Average
873,Male,Rural,Under Graduate,18,7,Mobile,Middle Class,4,4,No,No,5,8,2,Yes,No,No,75.5,4,4,Theory,8,Average
874,Male,Rural,Under Graduate,20,7,Mobile,Middle Class,4,4,No,Yes,9,8,3,No,No,No,75.5,3,4,Both,8,Average
875,Male,Urban,Under Graduate,19,6,Mobile,Middle Class,3,2,Yes,No,2,8,4,Yes,No,No,75.5,1,1,Both,5,Bad
876,Male,Rural,Under Graduate,19,7,Mobile,Middle Class,4,3,No,Yes,5,6,4,No,No,No,85.5,3,3,Theory,6,Average
877,Male,Urban,School,17,7,Desktop,Middle Class,3,4,Yes,Yes,2,6,1,Yes,Yes,yes,55.5,3,3,Practical,6,Average
878,Male,Rural,Under Graduate,17,8,Desktop,Middle Class,3,4,Yes,Yes,2,6,2,Yes,Yes,yes,55.5,2,2,Theory,8,Average
879,Female,Urban,Under Graduate,22,5,Laptop,Middle Class,3,3,No,No,4,8,7,No,Yes,No,75.5,3,3,Theory,6,Average
880,Female,Rural,Under Graduate,22,6,Mobile,Middle Class,6,3,Yes,Yes,4,6,3,Yes,Yes,yes,75.5,3,3,Practical,6,Average
881,Male,Urban,Under Graduate,28,4,Laptop,Middle Class,6,3,No,Yes,5,6,1,No,No,No,75.5,4,4,Both,8,Average
882,Male,Urban,Under Graduate,24,5,Laptop,Middle Class,5,4,Yes,No,2,8,1,Yes,No,No,65.5,3,3,Both,6,Average
883,Male,Rural,Post Graduate,22,6,Mobile,Middle Class,4,3,No,No,5,8,3,Yes,Yes,yes,65.5,3,2,Both,7,Average
884,Male,Rural,Post Graduate,25,5,Mobile,Middle Class,5,1,No,No,4,8,2,Yes,No,No,65.5,3,3,Practical,6,Bad
885,Male,Urban,Post Graduate,21,20,Laptop,Middle Class,4,5,Yes,No,1,8,10,Yes,Yes,No,45.5,1,1,Practical,2,Good
886,Male,Urban,Post Graduate,26,9,Laptop,Middle Class,6,4,Yes,Yes,1,5,10,Yes,No,yes,65.5,2,1,Practical,4,Average
887,Male,Urban,Post Graduate,21,20,Laptop,Middle Class,4,4,Yes,No,5,8,1,Yes,Yes,No,95.5,3,3,Both,8,Average
888,Female,Rural,Under Graduate,18,6,Mobile,Middle Class,4,4,No,Yes,2,6,2,Yes,No,No,75.5,4,4,Both,10,Good
889,Male,Urban,Post Graduate,18,12,Laptop,Middle Class,3,4,No,No,6,7,1,Yes,Yes,No,75.5,2,2,Practical,7,Average
890,Female,Urban,Under Graduate,19,6,Laptop,Middle Class,4,3,No,No,1,6,3,Yes,No,yes,75.5,3,1,Theory,7,Good
891,Male,Rural,Under Graduate,18,8,Mobile,Poor,3,3,No,No,4,9,1,Yes,No,No,95.5,4,4,Theory,8,Average
892,Male,Rural,Under Graduate,17,5,Mobile,Poor,4,1,No,No,3,5,2,Yes,No,No,55.5,1,1,Practical,2,Bad
893,Female,Rural,Under Graduate,18,5,Mobile,Middle Class,6,3,No,No,4,8,3,Yes,Yes,yes,95.5,3,5,Practical,10,Good
894,Male,Rural,Under Graduate,17,5,Mobile,Middle Class,6,4,Yes,Yes,6,7,2,No,Yes,No,95.5,2,2,Practical,9,Average
895,Female,Urban,Under Graduate,17,5,Mobile,Middle Class,4,5,No,Yes,4,8,2,No,No,No,45.5,5,5,Theory,10,Good
896,Male,Urban,School,17,5,Mobile,Middle Class,4,3,Yes,Yes,4,6,2,Yes,Yes,No,85.5,1,1,Practical,8,Bad
897,Female,Urban,Under Graduate,18,5,Mobile,Middle Class,4,5,Yes,No,5,8,1,Yes,No,yes,45.5,5,5,Theory,10,Good
898,Female,Urban,Under Graduate,18,8,Mobile,Middle Class,4,5,No,Yes,8,8,1,No,Yes,No,85.5,5,5,Both,10,Good
899,Male,Rural,Under Graduate,17,5,Mobile,Middle Class,4,3,No,No,5,7,1,No,Yes,yes,85.5,3,4,Practical,8,Good
900,Female,Urban,Under Graduate,17,6,Mobile,Middle Class,4,5,No,Yes,4,8,2,No,No,No,45.5,5,5,Theory,10,Good
901,Female,Urban,Under Graduate,18,6,Mobile,Middle Class,4,5,No,Yes,4,8,2,No,No,No,85.5,3,3,Theory,4,Average
902,Female,Urban,Under Graduate,17,6,Mobile,Middle Class,4,5,No,Yes,5,8,2,No,No,No,45.5,5,5,Theory,10,Good
903,Male,Rural,Under Graduate,18,6,Mobile,Poor,3,3,Yes,No,8,8,1,No,Yes,No,75.5,3,4,Both,6,Average
904,Female,Rural,Under Graduate,18,8,Mobile,Poor,5,1,No,No,8,8,1,No,No,No,85.5,5,4,Theory,10,Average
905,Male,Rural,Under Graduate,17,6,Laptop,Middle Class,2,4,No,Yes,2,5,2,Yes,No,yes,45.5,2,1,Practical,3,Average
906,Male,Rural,Under Graduate,17,5,Mobile,Middle Class,4,3,No,Yes,1,10,10,Yes,No,yes,25.5,5,1,Practical,6,Average
907,Male,Rural,Under Graduate,18,10,Laptop,Middle Class,4,2,Yes,No,6,6,1,Yes,No,No,65.5,5,3,Practical,10,Good
908,Male,Rural,Under Graduate,18,5,Mobile,Middle Class,3,4,No,Yes,4,7,2,Yes,No,No,75.5,5,4,Theory,9,Good
909,Male,Urban,Under Graduate,17,5,Mobile,Middle Class,4,3,No,Yes,3,8,2,Yes,No,No,85.5,2,2,Theory,4,Average
910,Male,Rural,Under Graduate,17,7,Mobile,Middle Class,4,5,No,Yes,4,5,4,Yes,No,No,75.5,5,5,Theory,7,Good
911,Male,Rural,Under Graduate,18,5,Mobile,Poor,6,4,No,No,5,7,1,No,Yes,No,75.5,5,5,Theory,10,Good
912,Male,Rural,Under Graduate,18,7,Mobile,Middle Class,5,4,No,No,6,7,1,Yes,No,No,85.5,4,4,Theory,7,Good
913,Male,Rural,Under Graduate,17,7,Mobile,Middle Class,4,4,Yes,Yes,8,8,3,Yes,No,No,95.5,1,2,Both,2,Bad
914,Male,Rural,Under Graduate,18,7,Mobile,Middle Class,4,3,No,Yes,5,8,2,Yes,No,No,85.5,3,3,Both,8,Good
915,Female,Rural,Under Graduate,18,8,Mobile,Poor,4,3,No,Yes,2,8,1,No,No,yes,85.5,3,3,Both,6,Average
916,Female,Urban,Post Graduate,17,5,Laptop,Middle Class,4,5,No,No,3,8,1,No,Yes,yes,75.5,4,4,Theory,7,Good
917,Male,Rural,Under Graduate,18,7,Mobile,Poor,5,3,No,No,5,8,2,Yes,Yes,yes,65.5,4,4,Both,6,Average
918,Female,Rural,Under Graduate,19,5,Mobile,Middle Class,4,3,No,Yes,3,7,3,Yes,Yes,yes,85.5,1,1,Practical,4,Average
919,Female,Urban,Under Graduate,17,7,Mobile,Middle Class,4,4,Yes,Yes,5,9,3,Yes,No,No,95.5,3,3,Practical,9,Average
920,Female,Urban,Under Graduate,18,5,Mobile,Middle Class,4,1,No,Yes,1,7,1,No,No,No,95.5,1,1,Practical,5,Bad
921,Female,Urban,Under Graduate,18,5,Mobile,Middle Class,3,2,No,No,1,6,1,Yes,No,No,85.5,2,1,Practical,5,Bad
922,Female,Rural,Under Graduate,18,5,Mobile,Poor,6,3,No,No,4,6,1,No,No,No,95.5,5,4,Theory,6,Good
923,Female,Rural,Under Graduate,17,5,Mobile,Middle Class,5,3,No,No,1,7,1,Yes,No,No,95.5,2,2,Both,4,Average
924,Female,Rural,Under Graduate,17,5,Mobile,Middle Class,4,3,No,No,4,8,2,Yes,No,yes,85.5,3,4,Practical,7,Average
925,Female,Rural,Under Graduate,18,7,Mobile,Poor,5,2,No,No,2,7,2,No,No,No,95.5,3,4,Practical,5,Average
926,Female,Rural,Under Graduate,18,5,Mobile,Poor,6,5,No,No,6,6,1,No,No,No,95.5,3,3,Theory,6,Good
927,Male,Urban,Under Graduate,17,5,Mobile,Middle Class,6,5,Yes,No,4,7,2,Yes,No,yes,45.5,4,4,Practical,10,Good
928,Female,Rural,Under Graduate,18,7,Mobile,Poor,5,5,No,No,2,7,1,No,No,No,5.0,2,2,Theory,5,Average
929,Female,Urban,Under Graduate,17,5,Mobile,Middle Class,4,3,No,Yes,1,6,5,No,No,No,75.5,4,1,Practical,4,Average
930,Female,Rural,Under Graduate,18,5,Mobile,Poor,4,5,No,No,3,6,2,No,Yes,No,85.5,2,2,Theory,5,Good
931,Female,Urban,Under Graduate,18,5,Mobile,Poor,6,2,No,No,6,7,1,No,No,No,95.5,3,2,Both,3,Average
932,Male,Urban,Under Graduate,18,4,Mobile,Middle Class,4,4,No,Yes,1,8,10,No,Yes,No,55.5,1,1,Practical,4,Bad
933,Female,Urban,Under Graduate,18,4,Laptop,Middle Class,6,5,No,Yes,10,7,2,No,Yes,No,85.5,3,3,Practical,9,Average
934,Female,Rural,Under Graduate,19,6,Mobile,Middle Class,6,3,No,Yes,6,6,4,No,No,No,75.5,2,3,Practical,7,Average
935,Female,Rural,Under Graduate,17,7,Mobile,Poor,4,4,No,Yes,2,8,3,No,No,No,95.5,2,2,Practical,3,Bad
936,Male,Rural,Under Graduate,23,5,Laptop,Middle Class,5,4,Yes,Yes,3,7,4,Yes,No,yes,65.5,3,2,Practical,5,Average
937,Male,Urban,Under Graduate,21,6,Laptop,Middle Class,10,3,Yes,Yes,4,6,3,Yes,No,yes,75.5,4,3,Both,8,Good
938,Male,Urban,Under Graduate,21,5,Laptop,Poor,4,5,Yes,Yes,1,8,4,Yes,No,No,85.5,4,1,Practical,7,Bad
939,Female,Urban,Under Graduate,21,5,Mobile,Middle Class,4,4,No,No,4,10,3,No,Yes,yes,85.5,4,4,Practical,8,Average
940,Male,Urban,Under Graduate,18,6,Laptop,Middle Class,4,5,Yes,No,8,8,1,No,Yes,No,85.5,2,3,Both,8,Average
941,Female,Urban,Under Graduate,19,11,Mobile,Middle Class,4,5,No,No,3,10,8,Yes,No,No,85.5,1,2,Both,10,Good
942,Male,Rural,Under Graduate,19,11,Laptop,Middle Class,4,2,Yes,No,1,6,1,Yes,No,yes,65.5,2,1,Practical,6,Average
943,Male,Urban,Under Graduate,20,6,Laptop,Middle Class,4,4,Yes,No,4,6,1,No,No,No,95.5,4,3,Both,7,Average
944,Male,Rural,Under Graduate,18,10,Laptop,Middle Class,4,4,Yes,Yes,8,8,3,Yes,Yes,No,85.5,4,4,Both,9,Good
945,Male,Urban,Under Graduate,21,12,Laptop,Middle Class,9,5,No,Yes,3,8,2,No,Yes,yes,65.5,5,5,Both,10,Good
946,Male,Rural,Under Graduate,19,9,Laptop,Middle Class,2,3,No,Yes,2,7,1,Yes,No,No,75.5,5,4,Both,10,Good
947,Male,Urban,Under Graduate,19,18,Laptop,Poor,4,5,No,Yes,10,8,1,Yes,Yes,yes,75.5,5,5,Both,9,Good
948,Male,Urban,Under Graduate,19,6,Laptop,Middle Class,4,4,No,Yes,7,6,1,Yes,Yes,No,75.5,2,3,Both,7,Average
949,Male,Urban,Under Graduate,20,5,Laptop,Middle Class,4,5,No,Yes,6,6,1,Yes,Yes,yes,75.5,2,2,Both,6,Bad
950,Male,Urban,Under Graduate,19,5,Mobile,Middle Class,4,3,Yes,Yes,3,9,1,Yes,No,yes,75.5,1,2,Both,7,Average
951,Male,Rural,Under Graduate,20,8,Mobile,Middle Class,4,4,Yes,Yes,4,8,3,Yes,No,No,85.5,2,2,Practical,10,Bad
952,Male,Urban,Under Graduate,19,6,Mobile,Middle Class,4,3,No,No,6,8,2,No,Yes,No,85.5,1,1,Both,2,Bad
953,Male,Rural,Under Graduate,20,8,Mobile,Middle Class,4,4,Yes,Yes,5,8,3,Yes,No,No,95.5,2,3,Practical,10,Bad
954,Female,Urban,Under Graduate,20,6,Laptop,Poor,6,4,Yes,No,4,7,1,Yes,No,yes,85.5,4,1,Both,6,Bad
955,Male,Urban,Under Graduate,20,6,Mobile,Middle Class,4,5,Yes,No,5,8,4,Yes,Yes,No,75.5,3,1,Practical,2,Bad
956,Male,Rural,Under Graduate,22,6,Mobile,Middle Class,6,1,Yes,No,1,7,2,No,No,No,75.5,2,2,Practical,3,Bad
957,Male,Urban,Under Graduate,20,6,Laptop,Middle Class,6,3,No,Yes,4,7,3,Yes,No,yes,85.5,2,2,Practical,5,Bad
958,Male,Urban,Under Graduate,20,6,Laptop,Middle Class,4,2,No,No,10,4,1,Yes,No,No,75.5,1,1,Both,3,Bad
959,Female,Urban,Under Graduate,19,6,Laptop,Middle Class,4,3,Yes,No,4,8,4,No,No,No,85.5,1,1,Theory,4,Average
960,Female,Rural,Under Graduate,22,6,Laptop,Middle Class,4,3,No,No,4,10,5,No,Yes,No,85.5,4,3,Both,8,Average
961,Female,Urban,Under Graduate,22,6,Laptop,Middle Class,4,4,No,No,5,5,3,No,No,No,75.5,2,1,Both,8,Average
962,Female,Urban,Under Graduate,19,6,Laptop,Middle Class,4,3,No,No,1,10,10,Yes,No,No,35.5,1,2,Practical,2,Bad
963,Female,Urban,Under Graduate,21,6,Laptop,Middle Class,6,3,No,No,4,6,2,No,No,No,85.5,1,1,Practical,6,Bad
964,Male,Urban,Under Graduate,19,5,Laptop,Middle Class,4,5,Yes,No,1,8,5,Yes,Yes,No,85.5,2,1,Practical,5,Bad
965,Female,Urban,Under Graduate,18,7,Laptop,Rich,6,5,Yes,Yes,4,6,7,Yes,Yes,yes,85.5,4,5,Practical,10,Good
966,Male,Urban,Under Graduate,18,1,Laptop,Middle Class,4,4,No,Yes,6,8,1,Yes,Yes,No,95.5,1,1,Both,6,Average
967,Male,Urban,Under Graduate,19,11,Laptop,Middle Class,4,3,No,Yes,7,7,5,Yes,No,yes,85.5,1,1,Both,9,Bad
968,Male,Rural,Under Graduate,19,18,Laptop,Middle Class,5,5,No,Yes,4,7,2,Yes,No,yes,95.5,2,2,Practical,8,Average
969,Male,Rural,Under Graduate,18,11,Mobile,Middle Class,4,3,No,Yes,3,8,5,Yes,Yes,No,85.5,3,3,Practical,6,Average
970,Male,Rural,Under Graduate,19,6,Laptop,Middle Class,4,3,Yes,Yes,4,7,4,No,Yes,No,95.5,1,1,Both,2,Bad
971,Female,Urban,Under Graduate,20,7,Laptop,Rich,5,5,Yes,No,4,7,3,No,Yes,yes,95.5,5,5,Theory,9,Average
972,Female,Urban,Under Graduate,20,6,Laptop,Middle Class,4,3,No,No,2,10,2,No,No,No,95.5,2,1,Practical,4,Bad
973,Male,Urban,Under Graduate,20,6,Laptop,Middle Class,4,1,Yes,Yes,4,7,1,Yes,Yes,yes,95.5,1,1,Practical,2,Bad
974,Male,Rural,Under Graduate,21,5,Laptop,Poor,5,3,Yes,No,3,8,2,Yes,Yes,yes,95.5,2,2,Practical,5,Average
975,Male,Urban,Under Graduate,20,10,Laptop,Middle Class,4,4,No,No,1,8,2,Yes,Yes,yes,85.5,3,3,Both,9,Good
976,Female,Urban,Under Graduate,18,5,Laptop,Middle Class,5,4,Yes,Yes,5,6,2,No,Yes,No,85.5,4,3,Practical,9,Average
977,Female,Urban,Under Graduate,20,6,Laptop,Rich,4,3,Yes,Yes,2,9,3,Yes,Yes,No,75.5,3,2,Practical,7,Average
978,Female,Urban,Under Graduate,20,6,Laptop,Middle Class,4,5,No,No,2,10,4,Yes,Yes,No,95.5,2,1,Practical,8,Bad
979,Female,Urban,Post Graduate,30,2,Laptop,Middle Class,8,5,Yes,Yes,4,6,2,Yes,Yes,yes,75.5,3,3,Practical,7,Average
980,Male,Rural,Under Graduate,21,7,Mobile,Middle Class,4,3,Yes,No,7,8,1,No,Yes,No,65.5,3,3,Practical,6,Good
981,Male,Rural,Under Graduate,19,12,Mobile,Middle Class,4,4,No,Yes,3,6,1,Yes,No,No,85.5,4,4,Practical,8,Average
982,Male,Rural,Under Graduate,21,6,Mobile,Middle Class,5,3,No,Yes,5,8,6,Yes,Yes,No,75.5,3,2,Theory,7,Good
983,Female,Urban,Under Graduate,20,7,Mobile,Middle Class,5,4,No,Yes,2,5,1,No,No,No,85.5,3,1,Both,3,Bad
984,Male,Rural,Under Graduate,21,7,Laptop,Rich,5,5,No,Yes,6,8,1,No,Yes,yes,75.5,5,5,Both,10,Good
985,Male,Rural,Under Graduate,20,7,Laptop,Middle Class,4,5,Yes,Yes,4,8,2,No,Yes,No,55.5,5,5,Theory,9,Good
986,Male,Urban,Under Graduate,20,5,Laptop,Middle Class,4,4,No,Yes,5,6,2,Yes,Yes,No,65.5,3,2,Practical,8,Average
987,Male,Rural,Under Graduate,20,6,Laptop,Middle Class,4,4,Yes,No,3,7,4,Yes,Yes,yes,75.5,4,3,Practical,8,Average
988,Female,Urban,Under Graduate,19,7,Mobile,Middle Class,4,4,No,No,6,7,4,No,Yes,yes,85.5,2,3,Theory,6,Average
989,Male,Urban,Under Graduate,17,5,Laptop,Middle Class,5,4,Yes,No,5,6,1,No,No,yes,85.5,3,3,Practical,7,Average
990,Female,Rural,Under Graduate,19,5,Laptop,Middle Class,4,4,Yes,Yes,5,9,5,No,Yes,No,95.5,3,2,Theory,7,Average
991,Male,Rural,Post Graduate,22,4,Mobile,Poor,4,3,Yes,No,3,7,1,No,Yes,No,75.5,3,4,Practical,4,Bad
992,Male,Urban,Post Graduate,21,5,Mobile,Poor,3,3,Yes,Yes,1,8,2,Yes,No,yes,55.5,3,4,Practical,6,Good
993,Male,Rural,Post Graduate,21,6,Mobile,Middle Class,4,3,No,No,3,7,1,No,No,No,65.5,3,3,Practical,4,Average
994,Male,Rural,Post Graduate,21,4,Mobile,Middle Class,4,3,No,Yes,5,7,2,Yes,No,No,75.5,4,4,Theory,9,Average
995,Male,Rural,Post Graduate,23,5,Laptop,Poor,2,3,No,No,8,8,2,Yes,No,yes,75.5,2,2,Practical,5,Bad
996,Male,Urban,Post Graduate,22,3,Mobile,Middle Class,5,2,Yes,Yes,3,8,1,No,Yes,yes,85.5,5,5,Practical,10,Good
997,Female,Urban,Post Graduate,34,8,Laptop,Middle Class,6,3,No,Yes,2,7,1,No,No,No,75.5,3,3,Practical,7,Bad
998,Male,Urban,Post Graduate,32,3,Mobile,Middle Class,4,3,No,Yes,2,8,1,Yes,No,No,75.5,2,2,Both,4,Average
999,Male,Rural,Post Graduate,39,4,Laptop,Middle Class,4,5,No,Yes,5,7,1,Yes,No,No,65.5,5,5,Practical,7,Average
1000,Male,Rural,Under Graduate,20,2,Mobile,Middle Class,3,3,No,No,1,7,3,Yes,No,No,15.5,1,1,Practical,2,Bad
1001,Female,Urban,Post Graduate,39,7,Laptop,Rich,4,5,Yes,Yes,6,8,2,No,Yes,yes,85.5,5,5,Both,10,Good
1002,Male,Urban,Under Graduate,26,5,Mobile,Middle Class,5,2,No,No,4,9,7,Yes,No,yes,85.5,1,2,Practical,4,Average
1003,Female,Rural,Post Graduate,40,5,Desktop,Middle Class,4,3,Yes,Yes,7,7,7,Yes,Yes,yes,65.5,3,3,Both,6,Good
1004,Female,Urban,Post Graduate,35,3,Laptop,Middle Class,4,5,No,Yes,3,4,1,No,Yes,yes,95.5,5,5,Practical,10,Good
